,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
173,9,0,Manchester United,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",David de Gea,Aaron Wan-Bissaka,Victor Lindelöf,Luke Shaw,Harry Maguire,Bruno Fernandes,Mason Greenwood,Scott McTominay,Marcus Rashford,Fred,Edinson Cavani,Dean Henderson,Eric Bailly,Brandon Williams,Alex Telles,Nemanja Matic,Daniel James,Donny van de Beek,Paul Pogba,Anthony Martial,Alex McCarthy,Ryan Bertrand,Jan Bednarek,Jack Stephens,Kayne Ramsay,James Ward-Prowse,Moussa Djenepo,Alexandre Jankewitz,Stuart Armstrong,Ché Adams,Danny Ings,Fraser Forster,Harry Lewis,Allan Tchaptchet,Ryan Finnigan,Nathan Redmond,Kgaogelo Chauke,Will Ferry,Caleb Watts,Daniel Nlundulu,Matchweek 22,10,2,41,29
174,1,2,Newcastle United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Karl Darlow,Fabian Schär,Ciaran Clark,Jamal Lewis,Javier Manquillo,Jonjo Shelvey,Isaac Hayden,Jeff Hendrick,Miguel Almirón,Callum Wilson,Ryan Fraser,Martin Dúbravka,Paul Dummett,Emil Krafth,Elliot Anderson,Matty Longstaff,Allan Saint-Maximin,Andy Carroll,Joelinton,Dwight Gayle,Vicente Guaita,Scott Dann,Nathaniel Clyne,Gary Cahill,Patrick van Aanholt,Luka Milivojevic,Jairo Riedewald,Jordan Ayew,Eberechi Eze,Michy Batshuayi,Wilfried Zaha,Jack Butland,Tyrick Mitchell,Martin Kelly,Cheikhou Kouyaté,Andros Townsend,Christian Benteke,Jean-Philippe Mateta,,,Matchweek 22,-13,-11,22,26
175,2,0,Chelsea,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Édouard Mendy,Antonio Rüdiger,César Azpilicueta,Thiago Silva,Jorginho,Mateo Kovacic,Marcos Alonso,Callum Hudson-Odoi,Timo Werner,Tammy Abraham,Mason Mount,Kepa,Kurt Zouma,Andreas Christensen,Ben Chilwell,Reece James,N'Golo Kanté,Kai Havertz,Christian Pulisic,Olivier Giroud,Nick Pope,James Tarkowski,Erik Pieters,Matthew Lowton,Ben Mee,Dwight McNeil,Robert Brady,Ashley Westwood,Jack Cork,Chris Wood,Matej Vydra,Bailey Peacock-Farrell,Phil Bardsley,Jimmy Dunne,Kevin Long,Dale Stephens,Josh Benson,Jóhann Gudmundsson,Joel Mumbongo,Jay Rodríguez,Matchweek 21,10,-11,30,22
176,1,3,Leicester City,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>",Kasper Schmeichel,James Justin,Timothy Castagne,Wesley Fofana,Jonny Evans,James Maddison,Nampalys Mendy,Harvey Barnes,Youri Tielemans,Marc Albrighton,Ayoze Pérez,Danny Ward,Daniel Amartey,Luke Thomas,Christian Fuchs,Çaglar Söyüncü,Ricardo Pereira,Cengiz Ünder,Hamza Choudhury,Kelechi Iheanacho,Illan Meslier,Pascal Struijk,Luke Ayling,Ezgjan Alioski,Liam Cooper,Kalvin Phillips,Jack Harrison,Raphinha,Rodrigo,Stuart Dallas,Patrick Bamford,Kiko Casilla,Leif Davis,Charlie Cresswell,Mateusz Klich,Jamie Shackleton,Pablo Hernández,Tyler Roberts,Ian Poveda,Hélder Costa,Matchweek 21,14,-3,39,26
177,1,3,West Ham United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-1-2</strong>",Lukasz Fabianski,Angelo Ogbonna,Vladimír Coufal,Craig Dawson,Aaron Cresswell,Saïd Benrahma,Pablo Fornals,Declan Rice,Tomás Soucek,Jarrod Bowen,Michail Antonio,David Martin,Ryan Fredericks,Ben Johnson,Issa Diop,Fabián Balbuena,Manuel Lanzini,Mark Noble,Andrii Yarmolenko,Ademipo Odubeko,Alisson Becker,Jordan Henderson,Andy Robertson,Nathaniel Phillips,Trent Alexander-Arnold,Xherdan Shaqiri,Georginio Wijnaldum,James Milner,Thiago Alcântara,Divock Origi,Mohamed Salah,Adrián,Caoimhín Kelleher,Kostas Tsimikas,Rhys Williams,Neco Williams,Curtis Jones,Alex Oxlade-Chamberlain,Takumi Minamino,Roberto Firmino,Matchweek 21,6,17,35,37
178,1,0,Brighton and Hove Albion,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Robert Sánchez,Ben White,Lewis Dunk,Adam Webster,Joël Veltman,Solly March,Yves Bissouma,Pascal Groß,Alexis Mac Allister,Leandro Trossard,Neal Maupay,Christian Walton,Dan Burn,Jakub Moder,Adam Lallana,Steven Alzate,Percy Tau,Aaron Connolly,José Izquierdo,Andi Zeqiri,Hugo Lloris,Davinson Sánchez,Joe Rodon,Toby Alderweireld,Ben Davies,Moussa Sissoko,Tanguy Ndombélé,Pierre-Emile Højbjerg,Gareth Bale,Steven Bergwijn,Son Heung-Min,Joe Hart,Matt Doherty,Japhet Tanganga,Eric Dier,Alfie Devine,Érik Lamela,Harry Winks,Lucas Moura,Carlos Vinícius,Matchweek 21,-7,14,18,33
179,0,1,Southampton,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Alex McCarthy,James Ward-Prowse,Jan Bednarek,Jack Stephens,Ryan Bertrand,Stuart Armstrong,Oriol Romeu,Ibrahima Diallo,Theo Walcott,Nathan Redmond,Danny Ings,Fraser Forster,Kayne Ramsay,Yan Valery,Moussa Djenepo,Caleb Watts,Alexandre Jankewitz,Ché Adams,Daniel Nlundulu,Shane Long,Emiliano Martínez,Matt Targett,Matty Cash,Tyrone Mings,Ezri Konsa,Ross Barkley,John McGinn,Bertrand Traoré,Jack Grealish,Douglas Luiz,Ollie Watkins,Tom Heaton,Björn Engels,Neil Taylor,Ahmed El Mohamady,Marvelous Nakamba,Morgan Sanson,Trézéguet,Anwar El Ghazi,Keinan Davis,Matchweek 21,3,12,29,29
180,0,2,Everton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-1-2</strong>",Jordan Pickford,Lucas Digne,Séamus Coleman,Yerry Mina,Michael Keane,Abdoulaye Doucouré,James Rodríguez,Alex Iwobi,Richarlison,Gylfi Sigurdsson,Dominic Calvert-Lewin,João Virgínia,Robin Olsen,Jonjoe Kenny,Ben Godfrey,Mason Holgate,Tom Davies,André Gomes,Anthony Gordon,,Karl Darlow,Jamal Lewis,Jamaal Lascelles,Fabian Schär,Javier Manquillo,Miguel Almirón,Jeff Hendrick,Isaac Hayden,Jonjo Shelvey,Callum Wilson,Ryan Fraser,Martin Dúbravka,Emil Krafth,Ciaran Clark,Elliot Anderson,Matty Longstaff,Andy Carroll,Allan Saint-Maximin,Joelinton,Dwight Gayle,Matchweek 21,7,-15,33,19
181,1,0,Crystal Palace,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>",Vicente Guaita,Scott Dann,Nathaniel Clyne,Patrick van Aanholt,Cheikhou Kouyaté,Luka Milivojevic,James McCarthy,Jordan Ayew,Wilfried Zaha,Eberechi Eze,Michy Batshuayi,Jack Butland,Gary Cahill,Tyrick Mitchell,Joel Ward,Martin Kelly,Andros Townsend,Jairo Riedewald,Christian Benteke,Jean-Philippe Mateta,Rui Patrício,Conor Coady,Willy-Arnaud Boly,Maximilian Kilman,Ki-Jana Hoever,João Moutinho,Nélson Semedo,Leander Dendoncker,Pedro Neto,Willian José,Daniel Podence,John Ruddy,Nigel Lonwijk,Hugo Bueno,Morgan Gibbs-White,Vitinha,Rúben Neves,Owen Otasowie,Fábio Silva,Adama Traoré,Matchweek 21,-12,-8,23,23
182,1,0,Manchester City,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">5-3-2</strong>",Ederson,Rúben Dias,Oleksandr Zinchenko,Kyle Walker,Aymeric Laporte,Ilkay Gündogan,Bernardo Silva,Fernandinho,Ferran Torres,Gabriel Jesus,Phil Foden,Zack Steffen,João Cancelo,John Stones,Benjamin Mendy,Eric García,Adrián Bernabé,Rodri,Raheem Sterling,Riyad Mahrez,Aaron Ramsdale,Jayden Bogle,George Baldock,Ethan Ampadu,John Egan,Chris Basham,John Lundstram,John Fleck,Oliver Norwood,Oliver Burke,Rhian Brewster,Wes Foderingham,Phil Jagielka,Kyron Gordon,Kean Bryan,Max Lowe,David McGoldrick,Lys Mousset,Oliver McBurnie,Billy Sharp,Matchweek 21,23,-21,41,8
183,2,2,West Bromwich Albion,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""36"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-3</strong>",Sam Johnstone,Semi Ajayi,Kyle Bartley,Dara O'Shea,Conor Gallagher,Jake Livermore,Darnell Furlong,Kieran Gibbs,Robert Snodgrass,Matheus Pereira,Callum Robinson,David Button,Branislav Ivanovic,Lee Peltier,Conor Townsend,Matt Phillips,Romaine Sawyers,Hal Robson-Kanu,Mbaye Diagne,Karlan Grant,Alphonse Areola,Joachim Andersen,Tosin Adarabioyo,Ola Aina,Frank Anguissa,Antonee Robinson,Mario Lemina,Bobby De Cordova-Reid,Ruben Loftus-Cheek,Ademola Lookman,Aleksandar Mitrovic,Marek Rodák,Tim Ream,Kenny Tete,Michael Hector,Harrison Reed,Neeskens Kebano,Josh Onomah,Aboubakar Kamara,Ivan Cavaleiro,Matchweek 21,-33,-12,11,13
184,0,0,Arsenal,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Bernd Leno,Héctor Bellerín,Rob Holding,David Luiz,Cédric Soares,Granit Xhaka,Nicolas Pépé,Thomas Partey,Gabriel Martinelli,Emile Smith Rowe,Alexandre Lacazette,Rúnar Rúnarsson,Gabriel Magalhães,Calum Chambers,Mohamed Elneny,Ainsley Maitland-Niles,Martin Ødegaard,Joe Willock,Eddie Nketiah,Willian,David de Gea,Aaron Wan-Bissaka,Victor Lindelöf,Luke Shaw,Harry Maguire,Bruno Fernandes,Paul Pogba,Scott McTominay,Marcus Rashford,Fred,Edinson Cavani,Dean Henderson,Eric Bailly,Axel Tuanzebe,Alex Telles,Nemanja Matic,Donny van de Beek,Daniel James,Mason Greenwood,Anthony Martial,Matchweek 21,6,10,30,40
185,1,3,Tottenham Hotspur,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Hugo Lloris,Eric Dier,Joe Rodon,Ben Davies,Sèrge Aurier,Tanguy Ndombélé,Pierre-Emile Højbjerg,Matt Doherty,Son Heung-Min,Steven Bergwijn,Harry Kane,Joe Hart,Toby Alderweireld,Davinson Sánchez,Moussa Sissoko,Érik Lamela,Harry Winks,Gareth Bale,Carlos Vinícius,Lucas Moura,Alisson Becker,Trent Alexander-Arnold,Andy Robertson,Jordan Henderson,Joël Matip,Thiago Alcântara,Georginio Wijnaldum,James Milner,Roberto Firmino,Mohamed Salah,Sadio Mané,Caoimhín Kelleher,Nathaniel Phillips,Kostas Tsimikas,Rhys Williams,Curtis Jones,Alex Oxlade-Chamberlain,Xherdan Shaqiri,Divock Origi,Takumi Minamino,Matchweek 20,16,15,33,34
186,3,2,Burnley,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Nick Pope,James Tarkowski,Erik Pieters,Matthew Lowton,Ben Mee,Josh Brownhill,Dwight McNeil,Robert Brady,Ashley Westwood,Chris Wood,Jay Rodríguez,Bailey Peacock-Farrell,Phil Bardsley,Jimmy Dunne,Kevin Long,Dale Stephens,Josh Benson,Jóhann Gudmundsson,Jack Cork,Matej Vydra,Emiliano Martínez,Matt Targett,Matty Cash,Ezri Konsa,Tyrone Mings,Jack Grealish,Bertrand Traoré,Ross Barkley,John McGinn,Douglas Luiz,Ollie Watkins,Tom Heaton,Ahmed El Mohamady,Neil Taylor,Björn Engels,Marvelous Nakamba,Jacob Ramsey,Anwar El Ghazi,Trézéguet,Keinan Davis,Matchweek 20,-12,13,19,29
187,0,0,Chelsea,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-1-2</strong>",Édouard Mendy,Antonio Rüdiger,César Azpilicueta,Thiago Silva,Jorginho,Ben Chilwell,Mateo Kovacic,Callum Hudson-Odoi,Kai Havertz,Olivier Giroud,Hakim Ziyech,Kepa,Emerson,Kurt Zouma,Marcos Alonso,Reece James,Mason Mount,Christian Pulisic,Timo Werner,Tammy Abraham,Rui Patrício,Maximilian Kilman,Conor Coady,Willy-Arnaud Boly,Rúben Neves,Rayan Aït-Nouri,Nélson Semedo,Leander Dendoncker,Adama Traoré,Daniel Podence,Pedro Neto,John Ruddy,Ki-Jana Hoever,Owen Otasowie,João Moutinho,Vitinha,Romain Saïss,Willian José,Patrick Cutrone,Fábio Silva,Matchweek 20,10,-8,29,22
188,0,0,Brighton and Hove Albion,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-3</strong>",Robert Sánchez,Ben White,Lewis Dunk,Adam Webster,Alexis Mac Allister,Joël Veltman,Solly March,Yves Bissouma,Pascal Groß,Leandro Trossard,Neal Maupay,Christian Walton,Dan Burn,Davy Pröpper,Jakub Moder,Adam Lallana,Steven Alzate,Percy Tau,Aaron Connolly,Andi Zeqiri,Alphonse Areola,Joachim Andersen,Tosin Adarabioyo,Ola Aina,Bobby De Cordova-Reid,Harrison Reed,Frank Anguissa,Kenny Tete,Ruben Loftus-Cheek,Ivan Cavaleiro,Ademola Lookman,Marek Rodák,Tim Ream,Michael Hector,Joe Bryan,Mario Lemina,Neeskens Kebano,Josh Onomah,Aleksandar Mitrovic,Aboubakar Kamara,Matchweek 20,-7,-12,17,12
189,1,1,Everton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Jordan Pickford,Michael Keane,Yerry Mina,Mason Holgate,Ben Godfrey,Richarlison,Lucas Digne,Tom Davies,André Gomes,Dominic Calvert-Lewin,James Rodríguez,Robin Olsen,Jonas Lössl,Séamus Coleman,Jonjoe Kenny,Gylfi Sigurdsson,Tyler Onyango,Alex Iwobi,Anthony Gordon,Bernard,Kasper Schmeichel,James Justin,Timothy Castagne,Jonny Evans,Wesley Fofana,James Maddison,Harvey Barnes,Youri Tielemans,Wilfred Ndidi,Marc Albrighton,Ayoze Pérez,Danny Ward,Daniel Amartey,Luke Thomas,Çaglar Söyüncü,Ricardo Pereira,Cengiz Ünder,Nampalys Mendy,Hamza Choudhury,Kelechi Iheanacho,Matchweek 20,7,14,32,38
190,1,2,Manchester United,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",David de Gea,Alex Telles,Axel Tuanzebe,Harry Maguire,Aaron Wan-Bissaka,Marcus Rashford,Bruno Fernandes,Nemanja Matic,Mason Greenwood,Paul Pogba,Anthony Martial,Dean Henderson,Victor Lindelöf,Luke Shaw,Scott McTominay,Fred,Juan Mata,Donny van de Beek,Daniel James,Edinson Cavani,Aaron Ramsdale,Phil Jagielka,Ethan Ampadu,Chris Basham,John Lundstram,Oliver Norwood,George Baldock,Kean Bryan,John Fleck,David McGoldrick,Billy Sharp,Wes Foderingham,Max Lowe,Jayden Bogle,Oliver Burke,Rhian Brewster,Lys Mousset,,,,Matchweek 20,11,-22,40,5
191,2,3,Crystal Palace,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Vicente Guaita,Cheikhou Kouyaté,Gary Cahill,Tyrick Mitchell,Joel Ward,Luka Milivojevic,Eberechi Eze,James McArthur,Andros Townsend,Wilfried Zaha,Christian Benteke,Jack Butland,Patrick van Aanholt,Nathaniel Clyne,Martin Kelly,Scott Dann,Jairo Riedewald,James McCarthy,Jordan Ayew,Michy Batshuayi,Lukasz Fabianski,Craig Dawson,Aaron Cresswell,Vladimír Coufal,Angelo Ogbonna,Declan Rice,Pablo Fornals,Tomás Soucek,Jarrod Bowen,Saïd Benrahma,Michail Antonio,David Martin,Issa Diop,Fabián Balbuena,Ben Johnson,Ryan Fredericks,Mark Noble,Manuel Lanzini,Andrii Yarmolenko,Ademipo Odubeko,Matchweek 20,-11,5,23,32
192,1,2,Newcastle United,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>",Karl Darlow,Isaac Hayden,Fabian Schär,Jamaal Lascelles,Jamal Lewis,Jonjo Shelvey,Jeff Hendrick,Jacob Murphy,Miguel Almirón,Callum Wilson,Ryan Fraser,Martin Dúbravka,Emil Krafth,Javier Manquillo,Matt Ritchie,Matty Longstaff,Allan Saint-Maximin,Andy Carroll,Joelinton,Dwight Gayle,Illan Meslier,Diego Llorente,Luke Ayling,Ezgjan Alioski,Liam Cooper,Kalvin Phillips,Jack Harrison,Raphinha,Rodrigo,Stuart Dallas,Patrick Bamford,Kiko Casilla,Leif Davis,Pascal Struijk,Mateusz Klich,Jamie Shackleton,Pablo Hernández,Tyler Roberts,Ian Poveda,Hélder Costa,Matchweek 20,-14,-4,19,23
193,1,3,Southampton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Alex McCarthy,Jake Vokins,Jan Bednarek,Jack Stephens,Yan Valery,James Ward-Prowse,Ibrahima Diallo,Stuart Armstrong,Theo Walcott,Ché Adams,Danny Ings,Fraser Forster,Kayne Ramsay,Alexandre Jankewitz,Kgaogelo Chauke,Nathan Redmond,Caleb Watts,Will Ferry,Daniel Nlundulu,Shane Long,Bernd Leno,Héctor Bellerín,Rob Holding,David Luiz,Cédric Soares,Granit Xhaka,Nicolas Pépé,Thomas Partey,Emile Smith Rowe,Bukayo Saka,Alexandre Lacazette,Mathew Ryan,Gabriel Magalhães,Calum Chambers,Mohamed Elneny,Ainsley Maitland-Niles,Joe Willock,Eddie Nketiah,Willian,Gabriel Martinelli,Matchweek 20,5,4,29,27
194,0,5,West Bromwich Albion,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Sam Johnstone,Darnell Furlong,Kieran Gibbs,Dara O'Shea,Semi Ajayi,Karlan Grant,Robert Snodgrass,Romaine Sawyers,Jake Livermore,Matheus Pereira,Callum Robinson,David Button,Conor Townsend,Kyle Bartley,Branislav Ivanovic,Lee Peltier,Kyle Edwards,Matt Phillips,Conor Gallagher,Hal Robson-Kanu,Ederson,Rúben Dias,João Cancelo,John Stones,Oleksandr Zinchenko,Ilkay Gündogan,Bernardo Silva,Rodri,Raheem Sterling,Riyad Mahrez,Phil Foden,Zack Steffen,Benjamin Mendy,Kyle Walker,Eric García,Aymeric Laporte,Fernandinho,Adrián Bernabé,Ferran Torres,Gabriel Jesus,Matchweek 20,-28,18,11,38
195,2,0,Aston Villa,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>",Emiliano Martínez,Tyrone Mings,Matty Cash,Ezri Konsa,Matt Targett,Marvelous Nakamba,Douglas Luiz,Ross Barkley,Jack Grealish,Bertrand Traoré,Ollie Watkins,Tom Heaton,Björn Engels,Frédéric Guilbert,Neil Taylor,Ahmed El Mohamady,Jacob Ramsey,Anwar El Ghazi,Trézéguet,Keinan Davis,Karl Darlow,Isaac Hayden,Fabian Schär,Jamaal Lascelles,Jamal Lewis,Javier Manquillo,Jonjo Shelvey,Jeff Hendrick,Miguel Almirón,Andy Carroll,Callum Wilson,Martin Dúbravka,Emil Krafth,Matt Ritchie,Jacob Murphy,Ryan Fraser,Matty Longstaff,Allan Saint-Maximin,Joelinton,Dwight Gayle,Matchweek 19,11,-12,26,19
196,0,1,Liverpool,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Alisson Becker,Fabinho,Andy Robertson,Trent Alexander-Arnold,Joël Matip,Xherdan Shaqiri,Georginio Wijnaldum,Thiago Alcântara,Divock Origi,Alex Oxlade-Chamberlain,Sadio Mané,Caoimhín Kelleher,Neco Williams,Nathaniel Phillips,Kostas Tsimikas,James Milner,Curtis Jones,Mohamed Salah,Takumi Minamino,Roberto Firmino,Nick Pope,Ben Mee,Matthew Lowton,Charlie Taylor,James Tarkowski,Josh Brownhill,Ashley Westwood,Robert Brady,Dwight McNeil,Chris Wood,Ashley Barnes,Bailey Peacock-Farrell,Erik Pieters,Phil Bardsley,Kevin Long,Jóhann Gudmundsson,Dale Stephens,Jack Cork,Matej Vydra,Jay Rodríguez,Matchweek 19,16,-13,34,16
197,2,0,Manchester City,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Ederson,João Cancelo,John Stones,Rúben Dias,Kyle Walker,Kevin De Bruyne,Rodri,Ilkay Gündogan,Bernardo Silva,Phil Foden,Raheem Sterling,Zack Steffen,Oleksandr Zinchenko,Benjamin Mendy,Eric García,Fernandinho,Adrián Bernabé,Riyad Mahrez,Gabriel Jesus,Ferran Torres,Emiliano Martínez,Matt Targett,Matty Cash,Tyrone Mings,Ezri Konsa,Ross Barkley,John McGinn,Bertrand Traoré,Jack Grealish,Douglas Luiz,Ollie Watkins,Tom Heaton,Björn Engels,Neil Taylor,Frédéric Guilbert,Ahmed El Mohamady,Marvelous Nakamba,Jacob Ramsey,Anwar El Ghazi,Keinan Davis,Matchweek 19,16,15,35,29
198,1,2,Fulham,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Alphonse Areola,Tosin Adarabioyo,Joachim Andersen,Ola Aina,Joe Bryan,Kenny Tete,Harrison Reed,Frank Anguissa,Ivan Cavaleiro,Ruben Loftus-Cheek,Ademola Lookman,Marek Rodák,Tim Ream,Michael Hector,Denis Odoi,Mario Lemina,Josh Onomah,Neeskens Kebano,Aboubakar Kamara,Aleksandar Mitrovic,David de Gea,Aaron Wan-Bissaka,Eric Bailly,Luke Shaw,Harry Maguire,Bruno Fernandes,Mason Greenwood,Paul Pogba,Anthony Martial,Fred,Edinson Cavani,Dean Henderson,Axel Tuanzebe,Alex Telles,Nemanja Matic,Juan Mata,Donny van de Beek,Daniel James,Scott McTominay,Marcus Rashford,Matchweek 19,-11,10,12,37
199,2,0,Leicester City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>",Kasper Schmeichel,James Justin,Timothy Castagne,Jonny Evans,Wesley Fofana,James Maddison,Harvey Barnes,Youri Tielemans,Wilfred Ndidi,Marc Albrighton,Jamie Vardy,Danny Ward,Daniel Amartey,Luke Thomas,Çaglar Söyüncü,Ricardo Pereira,Cengiz Ünder,Hamza Choudhury,Kelechi Iheanacho,Ayoze Pérez,Édouard Mendy,Ben Chilwell,Reece James,Antonio Rüdiger,Thiago Silva,Kai Havertz,Christian Pulisic,Callum Hudson-Odoi,Mateo Kovacic,Mason Mount,Tammy Abraham,Kepa,Andreas Christensen,Emerson,Kurt Zouma,César Azpilicueta,Jorginho,Hakim Ziyech,Billy Gilmour,Timo Werner,Matchweek 19,12,12,35,29
200,2,1,West Ham United,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>",Lukasz Fabianski,Angelo Ogbonna,Vladimír Coufal,Aaron Cresswell,Craig Dawson,Declan Rice,Tomás Soucek,Saïd Benrahma,Jarrod Bowen,Manuel Lanzini,Michail Antonio,Darren Randolph,Issa Diop,Fabián Balbuena,Ben Johnson,Ryan Fredericks,Frederik Alves,Pablo Fornals,Mark Noble,Andrii Yarmolenko,Sam Johnstone,Kieran Gibbs,Kyle Bartley,Dara O'Shea,Semi Ajayi,Conor Gallagher,Romaine Sawyers,Kamil Grosicki,Jake Livermore,Callum Robinson,Matheus Pereira,David Button,Lee Peltier,Darnell Furlong,Cédric Kipré,Branislav Ivanovic,Filip Krovinovic,Kyle Edwards,Sam Field,Hal Robson-Kanu,Matchweek 19,4,-27,29,11
201,3,0,Arsenal,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-2</strong>",Bernd Leno,Rob Holding,Cédric Soares,Kieran Tierney,David Luiz,Pierre-Emerick Aubameyang,Emile Smith Rowe,Thomas Partey,Bukayo Saka,Granit Xhaka,Alexandre Lacazette,Rúnar Rúnarsson,Héctor Bellerín,Gabriel Magalhães,Joe Willock,Mohamed Elneny,Eddie Nketiah,Nicolas Pépé,Gabriel Martinelli,Willian,Karl Darlow,Ciaran Clark,Jamal Lewis,Jamaal Lascelles,Emil Krafth,Miguel Almirón,Matty Longstaff,Jonjo Shelvey,Joelinton,Callum Wilson,Andy Carroll,Martin Dúbravka,DeAndre Yedlin,Javier Manquillo,Elliot Anderson,Sean Longstaff,Isaac Hayden,Matt Ritchie,Jeff Hendrick,Jacob Murphy,Matchweek 19,1,-11,24,19
